ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1905064,negative regulation of vascular associated smooth muscle cell differentiation,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1905065,positive regulation of vascular associated smooth muscle cell differentiation,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905089,regulation of type 2 mitophagy,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905091,positive regulation of type 2 mitophagy,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905144,response to acetylcholine,0/132,49/18842,0,0,-0.588710836167025,1,1,1,"",0
GO:1905145,cellular response to acetylcholine,0/132,46/18842,0,0,-0.570358928294299,1,1,1,"",0
GO:1905146,lysosomal protein catabolic process,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:1905153,regulation of membrane invagination,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905155,positive regulation of membrane invagination,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905165,regulation of lysosomal protein catabolic process,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905168,positive regulation of double-strand break repair via homologous recombination,0/132,43/18842,0,0,-0.551402715420296,1,1,1,"",0
GO:1905205,positive regulation of connective tissue replacement,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905207,regulation of cardiocyte differentiation,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:1905208,negative regulation of cardiocyte differentiation,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1905209,positive regulation of cardiocyte differentiation,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:1905268,negative regulation of chromatin organization,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1905330,regulation of morphogenesis of an epithelium,0/132,50/18842,0,0,-0.594703571845774,1,1,1,"",0
GO:1905332,positive regulation of morphogenesis of an epithelium,0/132,35/18842,0,0,-0.497366243942809,1,1,1,"",0
GO:1905380,regulation of snRNA transcription by RNA polymerase II,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905383,protein localization to presynapse,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905456,regulation of lymphoid progenitor cell differentiation,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905475,regulation of protein localization to membrane,0/132,171/18842,0,0,-1.10335765475973,1,1,1,"",0
GO:1905476,negative regulation of protein localization to membrane,0/132,37/18842,0,0,-0.511406495482523,1,1,1,"",0
GO:1905477,positive regulation of protein localization to membrane,0/132,86/18842,0,0,-0.780694572729888,1,1,1,"",0
GO:1905508,protein localization to microtubule organizing center,0/132,36/18842,0,0,-0.504434847677225,1,1,1,"",0
GO:1905517,macrophage migration,0/132,53/18842,0,0,-0.61233368108521,1,1,1,"",0
GO:1905521,regulation of macrophage migration,0/132,42/18842,0,0,-0.544938845356922,1,1,1,"",0
GO:1905522,negative regulation of macrophage migration,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905523,positive regulation of macrophage migration,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:1905564,positive regulation of vascular endothelial cell proliferation,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:1905606,regulation of presynapse assembly,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:1905634,regulation of protein localization to chromatin,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905651,regulation of artery morphogenesis,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1905664,regulation of calcium ion import across plasma membrane,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:1905665,positive regulation of calcium ion import across plasma membrane,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905666,regulation of protein localization to endosome,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905668,positive regulation of protein localization to endosome,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1905671,regulation of lysosome organization,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1905699,regulation of xenobiotic detoxification by transmembrane export across the plasma membrane,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905700,negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1905806,regulation of synapse pruning,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1905809,negative regulation of synapse organization,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905818,regulation of chromosome separation,0/132,82/18842,0,0,-0.762241439800607,1,1,1,"",0
GO:1905819,negative regulation of chromosome separation,0/132,60/18842,0,0,-0.651638527628289,1,1,1,"",0
GO:1905820,positive regulation of chromosome separation,0/132,31/18842,0,0,-0.468033513537355,1,1,1,"",0
GO:1905874,regulation of postsynaptic density organization,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:1905906,regulation of amyloid fibril formation,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:1905907,negative regulation of amyloid fibril formation,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1905939,regulation of gonad development,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1990034,calcium ion export across plasma membrane,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1990089,response to nerve growth factor,0/132,50/18842,0,0,-0.594703571845774,1,1,1,"",0
GO:1990090,cellular response to nerve growth factor stimulus,0/132,47/18842,0,0,-0.576540486956794,1,1,1,"",0
GO:1990116,ribosome-associated ubiquitin-dependent protein catabolic process,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:1990166,protein localization to site of double-strand break,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:1990169,stress response to copper ion,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:1990173,protein localization to nucleoplasm,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:1990182,exosomal secretion,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:1990253,cellular response to leucine starvation,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1990266,neutrophil migration,0/132,93/18842,0,0,-0.811997077920726,1,1,1,"",0
GO:1990314,cellular response to insulin-like growth factor stimulus,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1990403,embryonic brain development,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1990481,mRNA pseudouridine synthesis,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1990504,dense core granule exocytosis,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1990535,neuron projection maintenance,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:1990542,mitochondrial transmembrane transport,0/132,25/18842,0,0,-0.420239487852281,1,1,1,"",0
GO:1990700,nucleolar chromatin organization,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1990709,presynaptic active zone organization,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1990773,matrix metallopeptidase secretion,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:1990776,response to angiotensin,0/132,40/18842,0,0,-0.531777573647406,1,1,1,"",0
GO:1990806,ligand-gated ion channel signaling pathway,0/132,35/18842,0,0,-0.497366243942809,1,1,1,"",0
GO:1990822,basic amino acid transmembrane transport,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:1990839,response to endothelin,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:1990840,response to lectin,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:1990849,vacuolar localization,0/132,82/18842,0,0,-0.762241439800607,1,1,1,"",0
GO:1990858,cellular response to lectin,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:1990859,cellular response to endothelin,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:1990868,response to chemokine,0/132,103/18842,0,0,-0.854766422117202,1,1,1,"",0
GO:1990869,cellular response to chemokine,0/132,103/18842,0,0,-0.854766422117202,1,1,1,"",0
GO:1990928,response to amino acid starvation,0/132,56/18842,0,0,-0.629475600981219,1,1,1,"",0
GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:2000001,regulation of DNA damage checkpoint,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:2000008,regulation of protein localization to cell surface,0/132,37/18842,0,0,-0.511406495482523,1,1,1,"",0
GO:2000009,negative regulation of protein localization to cell surface,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000010,positive regulation of protein localization to cell surface,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:2000035,regulation of stem cell division,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000042,negative regulation of double-strand break repair via homologous recombination,0/132,25/18842,0,0,-0.420239487852281,1,1,1,"",0
GO:2000050,regulation of non-canonical Wnt signaling pathway,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:2000052,positive regulation of non-canonical Wnt signaling pathway,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000104,negative regulation of DNA-templated DNA replication,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:2000106,regulation of leukocyte apoptotic process,0/132,66/18842,0,0,-0.683553444519687,1,1,1,"",0
GO:2000107,negative regulation of leukocyte apoptotic process,0/132,36/18842,0,0,-0.504434847677225,1,1,1,"",0
GO:2000108,positive regulation of leukocyte apoptotic process,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:2000109,regulation of macrophage apoptotic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000114,regulation of establishment of cell polarity,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:2000143,negative regulation of DNA-templated transcription initiation,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:2000155,positive regulation of cilium-dependent cell motility,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:2000178,negative regulation of neural precursor cell proliferation,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:2000191,regulation of fatty acid transport,0/132,26/18842,0,0,-0.428573257866855,1,1,1,"",0
GO:2000193,positive regulation of fatty acid transport,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:2000232,regulation of rRNA processing,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:2000234,positive regulation of rRNA processing,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:2000241,regulation of reproductive process,0/132,148/18842,0,0,-1.02584509242621,1,1,1,"",0
GO:2000242,negative regulation of reproductive process,0/132,47/18842,0,0,-0.576540486956794,1,1,1,"",0
GO:2000243,positive regulation of reproductive process,0/132,69/18842,0,0,-0.69897195681039,1,1,1,"",0
GO:2000252,negative regulation of feeding behavior,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000253,positive regulation of feeding behavior,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:2000269,regulation of fibroblast apoptotic process,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000272,negative regulation of signaling receptor activity,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:2000278,regulation of DNA biosynthetic process,0/132,81/18842,0,0,-0.757559178371426,1,1,1,"",0
GO:2000279,negative regulation of DNA biosynthetic process,0/132,29/18842,0,0,-0.452659894469733,1,1,1,"",0
GO:2000291,regulation of myoblast proliferation,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:2000300,regulation of synaptic vesicle exocytosis,0/132,48/18842,0,0,-0.582657114924422,1,1,1,"",0
GO:2000303,regulation of ceramide biosynthetic process,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:2000316,regulation of T-helper 17 type immune response,0/132,36/18842,0,0,-0.504434847677225,1,1,1,"",0
GO:2000317,negative regulation of T-helper 17 type immune response,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:2000318,positive regulation of T-helper 17 type immune response,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:2000319,regulation of T-helper 17 cell differentiation,0/132,28/18842,0,0,-0.444775127108293,1,1,1,"",0
GO:2000320,negative regulation of T-helper 17 cell differentiation,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:2000321,positive regulation of T-helper 17 cell differentiation,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:2000328,regulation of T-helper 17 cell lineage commitment,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:2000344,positive regulation of acrosome reaction,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000345,regulation of hepatocyte proliferation,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000351,regulation of endothelial cell apoptotic process,0/132,61/18842,0,0,-0.65706390104955,1,1,1,"",0
GO:2000352,negative regulation of endothelial cell apoptotic process,0/132,33/18842,0,0,-0.482921080155088,1,1,1,"",0
GO:2000353,positive regulation of endothelial cell apoptotic process,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:2000369,regulation of clathrin-dependent endocytosis,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:2000377,regulation of reactive oxygen species metabolic process,0/132,139/18842,0,0,-0.993925447127722,1,1,1,"",0
GO:2000378,negative regulation of reactive oxygen species metabolic process,0/132,41/18842,0,0,-0.538398077299233,1,1,1,"",0
GO:2000379,positive regulation of reactive oxygen species metabolic process,0/132,70/18842,0,0,-0.70403750286045,1,1,1,"",0
GO:2000402,negative regulation of lymphocyte migration,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:2000434,regulation of protein neddylation,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:2000463,positive regulation of excitatory postsynaptic potential,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:2000508,regulation of dendritic cell chemotaxis,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",0/132,30/18842,0,0,-0.460410467649609,1,1,1,"",0
GO:2000551,regulation of T-helper 2 cell cytokine production,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:2000573,positive regulation of DNA biosynthetic process,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:2000622,"regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:2000637,positive regulation of miRNA-mediated gene silencing,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000641,regulation of early endosome to late endosome transport,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:2000644,regulation of receptor catabolic process,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:2000659,regulation of interleukin-1-mediated signaling pathway,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:2000660,negative regulation of interleukin-1-mediated signaling pathway,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:2000668,regulation of dendritic cell apoptotic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000677,regulation of transcription regulatory region DNA binding,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:2000679,positive regulation of transcription regulatory region DNA binding,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000696,regulation of epithelial cell differentiation involved in kidney development,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:2000725,regulation of cardiac muscle cell differentiation,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:2000726,negative regulation of cardiac muscle cell differentiation,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:2000727,positive regulation of cardiac muscle cell differentiation,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000738,positive regulation of stem cell differentiation,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:2000739,regulation of mesenchymal stem cell differentiation,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000766,negative regulation of cytoplasmic translation,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000767,positive regulation of cytoplasmic translation,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:2000774,positive regulation of cellular senescence,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:2000785,regulation of autophagosome assembly,0/132,45/18842,0,0,-0.564110304289483,1,1,1,"",0
GO:2000786,positive regulation of autophagosome assembly,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:2000810,regulation of bicellular tight junction assembly,0/132,25/18842,0,0,-0.420239487852281,1,1,1,"",0
GO:2000816,negative regulation of mitotic sister chromatid separation,0/132,58/18842,0,0,-0.640651730579912,1,1,1,"",0
GO:2000819,regulation of nucleotide-excision repair,0/132,30/18842,0,0,-0.460410467649609,1,1,1,"",0
GO:2000822,regulation of behavioral fear response,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:2000831,regulation of steroid hormone secretion,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:2000833,positive regulation of steroid hormone secretion,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:2000846,regulation of corticosteroid hormone secretion,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
